#numero,fecha,importe,tercero,beneficiario,descripcion,programa
F/2017/3758 ,2017-03-06,6554.59,B70155213,VILLAMAR CRESPO S L,"FRA 17 32 SUBMINISTRO DE BANDEROLAS, ELEMENTOS DE SEÑALÉTICAS E ARCOS DE META PARA C21. (26/02/2017) ",341 - PROMOCIÓN Y FOMENTO DEL DEPORTE. 
F/2017/3759 ,2017-03-06,263.08,B70325279,SERANTES CAMPOS INSTALACIONES SL,Fact. E-17- 9 Reparación de mandos del sistema de turno automático instalado en el Registro del Palacio Municipal ,[ANTICIPO DE CAJA]
F/2017/3760 ,2017-03-06,514.25,B15015985,AUTOS BREA S L,"FRA. C 170090, FEBREIRO, ALUGUER VEHICULO SEN CONDUCTOR MATRICULA 6196HBN ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3761 ,2017-03-06,354.17,B15015985,AUTOS BREA S L,FRA C 170091 ALUGUER FIAT DOBLO PARA O SERVIZO DE DEPORTE MES DE FEBREIRO. ,340 - ADMINISTRACIÓN GENERAL DE DEPORTES. 
F/2017/3762 ,2017-03-06,659.45,B15015985,AUTOS BREA S L,"FRA.Nº 170092 SERIE C FEBREIRO 2017 ALUGUEIRO FURGONETA MIXTA DE CARGA E 9 PASAXEIROS, MATRICULA 7680JNT ",241 - FOMENTO DEL EMPLEO. 
F/2017/3763 ,2017-03-06,479.16,B15015985,AUTOS BREA S L,"FRA.Nº 170202 SERIE G FEBREIRO/17 ALUGUEIRO FURGONETA MIXTA DE CARGA E 5 PASAXEIROS, MATRICULA 3914JLR ",241 - FOMENTO DEL EMPLEO. 
F/2017/3764 ,2017-03-06,287.98,B15015985,AUTOS BREA S L,FRA. Nº G 170203. FEBREIRO. ALUGUER FURGONETA CEMITERIOS ,164 - CEMENTERIO Y SERVICIOS FUNERARIOS. 
F/2017/3765 ,2017-03-06,35865.11,B33978487,CLN INCORPORA SL,"FACT. V0 210 SERVICIO DE LIMPIEZA PALACIO MUNICIPAL, CALLE FRANJA Y CASA PAREDES, FEBRERO 2017 ",933 - GESTIÓN DEL PATRIMONIO. 
F/2017/3766 ,2017-03-06,1689.46,B33978487,CLN INCORPORA SL,"FRA. V0 207, FEBREIRO, SERVIZO DE LIMPEZA CENTRO CIVICO CIDADE VELLA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3767 ,2017-03-06,841.05,B33978487,CLN INCORPORA SL,"FRA. V0 211 SERVIZO DE LIMPEZA DO CIM, FEBREIRO 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3768 ,2017-03-06,1513.21,B33978487,CLN INCORPORA SL,"CONSERXERÃ A E OUTROS SERVIZOS COMPLEMENT / EN LOCAL MUNICIPAL CALLE GLAGOW, 5 / REALIZADOS EM EL MES DE FEBRERO ",924 - PARTICIPACIÓN CIUDADANA 
F/2017/3769 ,2017-03-06,1533.52,B33978487,CLN INCORPORA SL,FRA.Nº 208 SERIE V0 FEBREIRO/17 LIMPEZA NO CENTRO DE EMPRESAS ACCEDE PAPAGAIO ,433 - DESARROLLO EMPRESARIAL. 
F/2017/3770 ,2017-03-06,1599.6,B33978487,CLN INCORPORA SL,FRA.Nº 209 V0 FEBREIRO/17 CONSERXARIA DO CENTRO DE EMPRESAS ACCEDE PAPAGAIO ,433 - DESARROLLO EMPRESARIAL. 
F/2017/3771 ,2017-03-06,24.52,B15598972,FERRETERIA OSCAR SLU,Fact. Emit-A 89 Suministro de material de ferretería para Servicios Internos ,[ANTICIPO DE CAJA]
F/2017/3772 ,2017-03-06,48852.7,U27758671,UTE ESYCSA-ETRALUX ALUMBRADO ZONA NORTE,"FACTURA s003-2017,FEBRERO DE 2017 MANTENIMIENTO INTEGRAL DE ALUMBRADO PÚBLICO EN LA ZONA NORTE ",165 - ALUMBRADO PÚBLICO. 
F/2017/3773 ,2017-03-06,48903.02,U27758663,UTE ESYCSA-ETRALUX ALUMBRADO ZONA SUR,"FACTURA S003-2017, FEBRERO DE 2017, MANTENIMIENTO INTEGRAL DEL ALUMBRADO PÚBLICO EN LA ZONA SUR  ",165 - ALUMBRADO PÚBLICO. 
F/2017/3774 ,2017-03-06,1763.68,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FRA. 000170048, SERVIZO DE AUXILIARES PARA EXPOSICIÓNS, FEBREIRO 2017 ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/3775 ,2017-03-06,177.6,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FACT. 0001170046 AMPLIACION DEL SERVICIO DE ORDENANZAS EN EL FORUM METROPOLITANO, FEBRERO 2017 ",933 - GESTIÓN DEL PATRIMONIO. 
F/2017/3776 ,2017-03-06,142.18,A61351276,ALIANZAS Y SUBCONTRATAS SA,SERVICIO DE CONSERJERIA DURANTE EL MES DE FEBRERO EN LAS INSTALACIONESESPACIO DE INICIATIVAS JUVENILES ,337 - INSTALACIONES DE OCUPACIÓN DEL TIEMPO LIBRE 
F/2017/3777 ,2017-03-06,8.66,U66825381,PROTECCION DE PATRIMONIOS SA IMAN SEGURIDAD SA UTE,FRA.Nº 0121170013 FEBREIRO/17 MANTEMENTO SISTEMA ANTI-INTRUSION CENTRO MPAL EMPRESAS A GRELA ,433 - DESARROLLO EMPRESARIAL. 
F/2017/3778 ,2017-03-06,135.96,U66825381,PROTECCION DE PATRIMONIOS SA IMAN SEGURIDAD SA UTE,FRA.Nº 0121170012 FEBREIRO/17 MANTEMENTO SISTEMAS ANTI-INTRUSION CENTRO MPAL EMPREGO E AULAS FORMACION ,241 - FOMENTO DEL EMPLEO. 
F/2017/3779 ,2017-03-06,11832.42,A61486981,PROTECCION DE PATRIMONIOS SA,FACTIRA 0048170034 POLA VIXILANCIA DE DOMUS E ACUARIO DURANTE O MES DE FEBREIRO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3780 ,2017-03-06,2823.33,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FRA. 0001170043 SERVIZO DE CONSERXEIRÍA NO CIM, FEBREIRO DE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3781 ,2017-03-06,1741.08,A61351276,ALIANZAS Y SUBCONTRATAS SA,FRA.Nº 0001170037 FEBREIRO/17 CONSERXARIA NO CENTRO MUNICIPAL DE EMPRESAS A GRELA ,433 - DESARROLLO EMPRESARIAL. 
F/2017/3782 ,2017-03-06,503.55,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FRA.Nº 0001170035 SERVIZO DE ATENCION AO PUBLICO, MONTAXE E DESMONTAXE DE EXPOSICIONS CASAS MUSEO (1 AO 15 FEBRERO 17) ",334 - PROMOCIÓN CULTURAL. 
F/2017/3784 ,2017-03-06,6628.38,A61486981,PROTECCION DE PATRIMONIOS SA,"FRA. 0048170036, SERVIZO DE VIXILANCIA NO CENTRO ÁGORA, FEBREIRO 2017 ",334 - PROMOCIÓN CULTURAL. 
F/2017/3785 ,2017-03-06,9640.86,A61486981,PROTECCION DE PATRIMONIOS SA,"FACT. 0048170041 SERVICIO DE VIGILANCIA DEL PARQUE DE BENS, FEBRERO 2017 ",1729 - PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE. OTROS 
F/2017/3786 ,2017-03-06,25563.6,A61486981,PROTECCION DE PATRIMONIOS SA,"FRA. 0048170035, SERVIZO DE VIXILANCIA NO KIOSCO ALFONSO E NA CASA DA CULTURA SALVADOR DE MADARIAGA, FEBREIRO 2017 ",333 - EQUIPAMIENTOS CULTURALES Y MUSEOS 
F/2017/3787 ,2017-03-06,10281.37,U86783776,PROTECCION DE PATRIMONIOS SA ALIANZAS Y SUBCONTRATAS SA UTE,"FRA. 0081170004, SERVIZO DE VIXILANCIA NA FUNDACIÓN LUIS SEOANE, FEBREIRO 2017 ",334 - PROMOCIÓN CULTURAL. 
F/2017/3788 ,2017-03-06,3061.02,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FRA. 0001170039, FEBREIRO, SERVIZO DE VIXILANCIA CENTRO CIVICO CIDADE VELLA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3789 ,2017-03-06,10478.72,A61351276,ALIANZAS Y SUBCONTRATAS SA,"FACT. 0001170036 SERVICIOS COMPLEMENTARIOS EN EL FORUM METROPOLITANO, FEBRERO 2017 ",933 - GESTIÓN DEL PATRIMONIO. 
F/2017/3790 ,2017-03-06,640.0,J15526619,LICEO LA PAZ S C,FRA. CO2017 2. FEBREIRO. PROGRAMA BOLSAS COMEDOR. COLEXIO LICEO DE LA PAZ  ,231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3791 ,2017-03-06,330.42,B15598972,FERRETERIA OSCAR SLU,FRA. Emit-A 90 SUBMINISTRACION MATERIAL DIVERSO PARA O OBRADOIRO DE EXPRESION CON FLORES DO COF ENTRE 20/02 E 20/03 ,231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3792 ,2017-03-06,45717.51,B95087482,OESIA NETWORKS SL,SERVICIO DE ATENCIÓN E INFORMACIÓN TELEFÓNICA AL CIUDADANO - TELEFONO 010 (FEBRERO 2017)    - Coordinación: 579 horas a  ,925 - ATENCIÓN A LOS CIUDADANOS 
F/2017/3793 ,2017-03-06,2506.28,B70485628,SERVICIOS HOSTELERIA OLLOMOL SL,"FRA. 2017/04, FEBREIRO, SERVIZO DE COMIDAS CENTRO CIVICO DE MONTE ALTO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3794 ,2017-03-06,23.75,A08431090,GAS NATURAL SERVICIOS SDG SA,"FRA. FE17321225255764, 08/12/2016 - 06/02/2017, SUBMINISTRO DE GAS PISO EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3795 ,2017-03-07,36075.8,B80267420,EUREST COLECTIVIDADES SL,"FRA. 00001RI16017553, FEBREIRO, SERVIZO DE COMIDAS A DOMICILIO ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3797 ,2017-03-07,27412.38,A65067332,GAS NATURAL SUR SDG SA,"FACTURA Nº FE17137002598941, SUMINISTRO ENERGÍA ATANTO ALZADO, MES DE ENERO 2017 ",165 - ALUMBRADO PÚBLICO. 
F/2017/3798 ,2017-03-07,295.38,A10005510,VIAJES HALCON S A,FRA:117000081895_GASTOS ALOXAMENTO DO DESPRAZAMENTO A DUBLIN DO 2 AO 5 DE MARZO DE 2017 ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/3799 ,2017-03-07,1049.11,A10005510,VIAJES HALCON S A,FRA:117000081909_GASTOS LOCOMOCION DESPRAZAMENTO A DUBLIN DO 2 AO 5 DE MARZO DE 2017 ,920 - ADMINISTRACIÓN GENERAL . 
F/2017/3800 ,2017-03-07,2839.18,B15783574,CENTRO DE ESTUDIOS GASTRONOMICOS SL,"FRA. 1191, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3801 ,2017-03-07,326.98,*,[Anonimizado]*,"FRA. 1192, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3802 ,2017-03-07,3.74,B70502729,GRUMI HOSTELERIA SL,"FRA. 1193, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3804 ,2017-03-07,86.02,*,[Anonimizado]*,"FRA. 1195, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3805 ,2017-03-07,153.7,B15673163,PEDRO PABLO VIGO LAPINA S L,"FRA. 1196, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3806 ,2017-03-07,728.74,*,[Anonimizado]*,"FRA. 1197, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3807 ,2017-03-07,694.1,B15955727,GRUPO HOSTELERO DE FEANS SL,"FRA. 1198, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3809 ,2017-03-07,288.86,A81962201,EDITORIAL ARANZADI SA,Fact. 2002262341 Suscripción a la Revista Esp. Derecho Administrativo para Asesoría Jurídica ,[ANTICIPO DE CAJA]
F/2017/3810 ,2017-03-07,1199.99,B70266598,IMMGA MUSICA SL,"FRA. B- 0003, PREPARACIÓN E REALIZACIÓN DE CONCERTO DA BANDA MUNICIPAL NO PALACIO DA ÓPERA O DÍA 12/02/2017 ",3343 - BANDA MUNICIPAL DE MÚSICA 
F/2017/3811 ,2017-03-07,149.99,B70266598,IMMGA MUSICA SL,"FRA. B- 0004, ACTUACIÓN COMO REFORZO (TROMPA) DA BANDA MUNICIPAL NO CONCERTO DO DÍA 16/02/17 NO TEATRO ROSALÍA ",3343 - BANDA MUNICIPAL DE MÚSICA 
F/2017/3812 ,2017-03-07,1499.99,B70266598,IMMGA MUSICA SL,"FRA. B- 0005, PREPARACIÓN E REALIZACIÓN DO CONCERTO DA BANDA MUNICIPAL NO PALACIO DA ÓPERA O DÍA 05/03/2016 ",3343 - BANDA MUNICIPAL DE MÚSICA 
F/2017/3816 ,2017-03-07,3925.86,B15640758,CERVECERIA DEBAO S L,"FRA. 1200, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3818 ,2017-03-07,673.2,B15743750,GESTAN MEDIOAMBIENTAL SL,FRA.Nº 436 SERIE 1 FEBREIRO/17 XESTION INTEGRAL RESIDUOS DO OBRADOIRO DE EMPREGO PRAIA DAS LAPAS ,241 - FOMENTO DEL EMPLEO. 
F/2017/3819 ,2017-03-07,3354.32,*,[Anonimizado]*,"FRA. 1201, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3820 ,2017-03-07,699.78,*,[Anonimizado]*,"FRA. 1202, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3822 ,2017-03-07,2112.62,*,[Anonimizado]*,"FRA. 1203, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3823 ,2017-03-07,3593.16,J70193925,MESON PARIS S C,"FRA. 1204, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3825 ,2017-03-07,451.96,*,[Anonimizado]*,"FRA. 1206, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3827 ,2017-03-07,1463.66,*,[Anonimizado]*,"FRA. 1208, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3828 ,2017-03-07,1956.78,*,[Anonimizado]*,"FRA. 1209, FEBREIRO, PROGRAMA TALON RESTAURANTE 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3829 ,2017-03-07,22.48,A08431090,GAS NATURAL SERVICIOS SDG SA,"FRA. FE17321226486778, 20/12/2016 - 15/02/2017, SUBMINISTRO DE GAS PARA PISO DE EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3831 ,2017-03-07,1403.55,B15213911,SUMINISTROS TECNICOS GALICIA SL,"FACTURA NÚMERO A7 686, SUMINISTRO 4 SILLAS INFRAESTRUCTURAS ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3832 ,2017-03-07,4041.56,F46222048,POVINET S COOP V,"FACT. V-FAC+ FV17-0155 SERVICIO DE LIMPIEZA DE LOS TALLERES MUNICIPALES, FEBRERO 2017 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3833 ,2017-03-07,3517.8,B15666944,CAMPA FORMACION E INTERVENCION SOCIOEDUCATIVA SL,"FRA. Rect- 9 SERVIZO DE APOIO EDUCATIVO E DINAMINZACION ESCOLA INTERCULTURAL UAMI, FEBREIRO 2017 ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3835 ,2017-03-07,2910.0,B70374483,SOGESEL DESARROLLO Y GESTION,"FRA. 2017 A/17-000032, FEBREIRO, SERVIZO DE LIMPEZA CENTRO CIVICO SANTA MARGARITA, SAGRADA FAMILIA E ANEXO 3ª IDADE ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3837 ,2017-03-07,196.26,B15044357,APPLUS NORCONTROL SLU,FACTURA 0417009017 POLAS ANÁLISES DE AUGA DE ENTRADA E DE SAIDA DO ACUARIO  ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3838 ,2017-03-07,132.86,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159917000000336, INSPECCION TECNICA DE VEHICULOS DE POLICIA LOCAL FEBRERO-17 ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/3841 ,2017-03-07,52938.31,A28781151,SERVICIOS Y MATERIALES S A,FACTURA B-17 9 POLO MANTEMENTO BIOLÓXICO DO ACUARIO DURANTE O MES DE FEBREIRO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3842 ,2017-03-07,25246.29,A28781151,SERVICIOS Y MATERIALES S A,FACTURA B-17 10 POLO SERVIZO DE MANTEMENTO HIDRÁULICO DURANTE O MES DE FEBREIRO ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3843 ,2017-03-07,46.83,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159917000000586, INSPECCION TECNICA DE VEHICULO C5389CJ DE PROTECCION CIVIL FEBRERO-17 ",135 - PROTECCIÓN CIVIL 
F/2017/3844 ,2017-03-07,297.28,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159917000000587, INSPECCION TECNICA DE VEHICULOS DE PARQUE MOVIL FEBRERO-17 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3845 ,2017-03-07,224.53,A15117609,SUPERVISION Y CONTROL S A,"FRA. 159917000000585, INSPECCION TECNICA DE VEHICULOS DE BOMBEROS ",136 - SERVICIO DE PREVENCIÓN Y EXTINCIÓN DE INCENDIOS 
F/2017/3847 ,2017-03-07,3196.0,B82773615,SOIL RECOVERY SL,"FACT. IA-17- 0057 SERVICIO DE LIMPIEZA DE LAS DEPENDENCIAS MUNICIPALES EN 4 CAMINOS, FEBRERO 2017 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3851 ,2017-03-07,349.69,B15542061,FONTANERIA ENRIQUE VARELA CASTELO SLU,"FRA. 72, SUSTITUCION DE TAPA DE INODORO DE ASEOS EN CENTRO CIVICO OS ROSAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3853 ,2017-03-07,33.88,B15806953,SOGEVENDING SL,"FRA. 25, SUBMINISTRO DE GARRAFA DE AUGA E VASOS DE AUGA PARA CENTRO CIVICO MUNICIPAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3856 ,2017-03-07,1041.81,A36650992,ASCENSORES ENOR SA,"FRA. AE 1110, FEBREIRO, MANTEMENTO ASCENSORES CENTROS CIVICOS MUNICIPAIS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3857 ,2017-03-07,169.57,A36650992,ASCENSORES ENOR SA,FRA: AE 1111_FEBREIRO 2017_ SERVIZO DE MANTEMENTO DO ASCENSOR SITO NA RUA FRANJA 20 ,931 - POLÍTICA ECONÓMICA Y FISCAL. 
F/2017/3858 ,2017-03-07,114.2,A36650992,ASCENSORES ENOR SA,REF. ELEVADORES Y ESC. MECANICAS / PARTE 18/01/2017 ASCENSOR RAE 12526804: Inspección periódica oficial da Xunta. ,1539 - VÍAS PÚBLICAS. 
F/2017/3860 ,2017-03-07,7.24,*,[Anonimizado]*,Nº FACTURA:2017/543_SERIE:FLEI3_ INFORMACION REGISTRO MERCANTIL DE A CORUÑA_  RICOSME SL 10/02/2017 ,931 - POLÍTICA ECONÓMICA Y FISCAL. 
F/2017/3863 ,2017-03-07,27157.72,B15398902,IDEA CREATIVIDAD Y COMUNICACION S L,"Campaña ""Calendario Fiscal 2017"". Inserción en La Voz de Galicia  A Coruña local. Encarte. +/- 23.212 ejemplares.  Día 8 ",922 - COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE ENTID. LOCALES 
F/2017/3865 ,2017-03-07,39711.92,U70441290,CONSULTORIA DE INGENIERIA,"FACTURA Nº U9617200 3, FEBRERO,SERVICIO ASISTENCIA TÉCNICA PARA INTERVENCIONES Y CONTROL TÉCNICO EN DEPENDENCIAS MPALES. ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3866 ,2017-03-07,523.55,B15448004,IAM RUMBO INSTALACIONES Y OBRAS SL,"FRA. FE17 33.00, MANTEMENTO CLIMATIZACIÓN BIBLIOTECAS MUNICIPAIS, FEBREIRO 2017 ",3321 - BIBLIOTECAS PÚBLICAS 
F/2017/3868 ,2017-03-07,16296.28,B15862295,ALDABA SERVICIOS PROFESIONALES SL,"Servicio de desarrollo, soporte y mantenimiento de la plataforma de Business Intelligence (As-51/2014) del mes de febrer ",9239 -  INFORMACIÓN BÁSICA Y ESTADÍSTICA. OTROS 
F/2017/3869 ,2017-03-07,319.0,B27446723,ELECTRODOMESTICOS CORUÑASTAR SL,"FRA. 2, SUBMINISTRO E INSTALACION DE CAMPANA DE COCIÑA EN CENTRO CIVICO DE ELVIÑA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3871 ,2017-03-07,2268.75,B15066392,CELTA INGENIEROS S L,FRA. Nº VFA17030068. FEBREIRO 2017. MANTEMENTO REDES DE CALIDADE DO AIRE ,"1721 - PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMO "
F/2017/3872 ,2017-03-07,63.19,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUTACION DA FRA. FE17321225083667 AO EXERCICIO 2017, 07/04/2016 - 06/06/2016, SUBMINISTRO GAS PISO EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3873 ,2017-03-07,148.07,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUTACION DA FRA. FE17321225083665 AO EXERCICIO 2017, 01/12/2015 - 04/02/2016, SUBMINISTRO GAS PISO EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3874 ,2017-03-07,142.93,A08431090,GAS NATURAL SERVICIOS SDG SA,"IMPUTACION DA FRA. FE17321225083666 AO EXERCICIO 2017, 05/02/2016 - 06/04/2016, SUBMINISTRO GAS PISO EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3875 ,2017-03-07,178.05,A65067332,GAS NATURAL SUR SDG SA,Fact. FE17371087291233 Suministro de gas en las oficinas del TEAM hasta el 6/2/2017 ,[ANTICIPO DE CAJA]
F/2017/3876 ,2017-03-07,20220.75,*,[Anonimizado]*,"FRA. 15000-2017-03-8-N, FEBREIRO, SERVIZO DE TELEASISTENCIA DOMICILIARIA ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3879 ,2017-03-08,492.88,B70325279,SERANTES CAMPOS INSTALACIONES SL,"FRA. E-17- 10, REPARACIONS VARIAS CC ELVIÑA, LABAÑOU, SAN DIEGO, SAGRADA FAMILIA, PALAVEA, A SILVA E MONELOS ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3880 ,2017-03-08,598.95,B15830011,ORBALLO SL,"FRA. Emit- 9, REPARACIÓN DE PORTA NA FUNDACIÓN LUIS SEOANE ",334 - PROMOCIÓN CULTURAL. 
F/2017/3883 ,2017-03-08,454.48,B15794209,JM REGUEIRO INFORMATICA Y COMUNICACIONES DE NOROESTE SL UNIPERSONAL,Gigaset C530. Gigaset C530 ( Gigaset C530 ) ,926 - COMUNICACIONES INTERNAS. 
F/2017/3885 ,2017-03-08,22.48,A08431090,GAS NATURAL SERVICIOS SDG SA,"FRA. FE17321226545079, 20/12/2016 - 15/02/2017, SUBMINISTRO DE GAS PARA PISO DE EMERXENCIA SOCIAL ",231 - ASISTENCIA SOCIAL PRIMARIA 
F/2017/3887 ,2017-03-08,330.96,B70184445,LUGAMI ARTES GRAFICAS SL,"FRA.Nº 17673 SERIE EMIT- SUBMINISTRACION DE 4000 CARTEIS POR MOR DO DIA DO PAI, ANUNCIO SORTEOS NO COMERCIO DO BARRIO ","430 - ADMÓN GENERAL DE COMERCIO, TURISMO Y PYMES. "
F/2017/3888 ,2017-03-08,274.08,B70184445,LUGAMI ARTES GRAFICAS SL,"FRA.Nº Emit- 17674, SUBMINISTRO DE CUADRIPTICOS E PROGRAMAS PARA A BANDA MUNICIPAL DE MUSICA ",3343 - BANDA MUNICIPAL DE MÚSICA 
F/2017/3890 ,2017-03-08,1045.04,A78015880,API MOVILIDAD SA,"FAC. FVTA151 151N170002, TRABAJOS DE SEÑALIZACIÓN HORIZONTAL CORRESPONDIENTES AL PERIODO: ENERO 2017 ",133 - ORDENACIÓN DEL TRÁFICO Y DEL ESTACIONAMIENTO. 
F/2017/3892 ,2017-03-08,83.49,B15799877,SISTEMAS PORTO DE CONTROL SL,"FRA. Emit- 15106, REPARACION DE BARRERA DEL AYUNTAMIENTO ZONA APARCAMIENTO PRIVADO  ",132 - SEGURIDAD Y ORDEN PÚBLICO. 
F/2017/3894 ,2017-03-08,11786.49,A79707345,SOLRED SA,"FAC. A/2017/0000273159, SUMINISTRO DE CARBURANTE PARA VEHÍCULOS DEL PARQUE MÓVIL, FEBRERO 2017 ",920 - ADMINISTRACIÓN GENERAL . 
F/2017/3895 ,2017-03-08,1200.65,B41632332,AYTOS SOLUCIONES INFORMATICAS S L U,"Mantenimiento Firmadoc para SICALWin y Portal del Ciudadano, Ref M14/2013. Del 01/02/2017 al 28/02/2017. ( Mantenimiento ",926 - COMUNICACIONES INTERNAS. 
F/2017/3896 ,2017-03-09,12448.48,U86303138,SECURITAS SEGURIDAD ESPAÑA SA UTE URBANISMO 2011,"FACT. 6131LU1702002 SERVICIO DE VIGILANCIA EN LAS DEPENDENCIAS DE URBANISMO, FEBRERO 2017 ","151 - URBANISMO: PLANEAMIENTO, GESTIÓN, EJECUCIÓN Y DISCIPLINA URB "
F/2017/3898 ,2017-03-09,1008.33,A41606534,EUROPA PRESS DELEGACIONES SA,DIFUSIÓN DE NOTICIAS AUTONÓMICAS Y LOCALES ,922 - COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE ENTID. LOCALES 
F/2017/3902 ,2017-03-09,1420.0,B15433584,PANDESOIL S L,GASOLEO-C bonificado ( PUNTO DE SUMINISTRO:   AREA DE URBANISMO  CALLE DEL PARQUE S/N  15002 LA CORUÑA   ,"151 - URBANISMO: PLANEAMIENTO, GESTIÓN, EJECUCIÓN Y DISCIPLINA URB "
F/2017/3903 ,2017-03-09,83.49,B70342779,BLOGA GRAFICA SL,FACTURA Emit- 71 POLOS FOLLETOS PARA AS CONFERENCIAS DE NAUKAS ,3331 - DIVULGACIÓN CIENTÍFICA Y TÉCNICA 
F/2017/3904 ,2017-03-09,39.38,B64281843,DELIVRA SLU,"FRA.Nº 93507890 13, SUBMINISTRO DE BOTELLONS DE AUGA E VASOS PARA A BANDA MUNICIPAL MUSICA. FEBREIRO 2017 ",[ANTICIPO DE CAJA]
